Event Date,Event Time,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty
7/26/2003,01:58:00,3 seconds,Terrace (Canada),BC,Canada,54.5181925,-128.603154,1,HBCCUFO CANADIAN REPORT:  Greyish-white colored object  changing direction.,1,Light,We express our gratitude to Brian Vike for sharing the report with NUFORC.  PD,,
9/12/2015,01:35:00,1-2 minutes,Saskatoon (Canada),SK,Canada,52.157902,-106.6701577,1,"Large, pulsating orange light passing from east to west on a steady path",1,Light,,,
10/2/2016,01:30:00,1-2 minutes,Winnipeg (Canada),MB,Canada,49.8954221,-97.1385145,1,Strange orange light flew overhead.,1,Light,,,
7/29/2014,01:30:00,2-4 seconds,Irricana (Canada),AB,Canada,51.321685,-113.6038872,1,High-altitude light unlikely to have been satellite or aircraft.,1,Light,,,
7/28/2008,01:30:00,3seconds,Essex (Canada),ON,Canada,42.1726977,-82.818899,1,bright oval light,1,Light,Witness elects to remain totally anonymous;  provides no contact information.  PD,,
7/27/2003,01:30:00,2 to 3 minutes,Kimberly (Canada),BC,Canada,49.6651567,-115.9967206,1,HBCCUFO CANADIAN REPORT:  Another witness comes forward (Bright white light).,1,Light,"We express our gratitude to Brian Vike for following up on the events in the Kimberly area.  He has collected approximately 43 reports from witnesses for this event, as of August 12, 2003.  PD",,
8/23/1995,01:30:00,2-3 minutes,London (Canada),ON,Canada,42.9849233,-81.2452768,1,Small red and white light travelling in odd directions.,1,Light,"Date is approximate.  Please see reports from Pennsylvania for August 25, 1995, in the Case Briefs section of the NUFORC website.  PD",,
6/20/2014,01:15:00,3 minutes,Regina (Canada),SK,Canada,50.4452112,-104.6188944,1,It was green with some red lights. It was moving at high speeds moving east and then would stop and turn sharply heading west. It moved,1,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
3/5/2013,01:15:00,5 minutes,Guelph (Canada),ON,Canada,43.5448048,-80.2481666,1,Large streaking white light.,1,Light,,,
7/17/2003,01:15:00,5 mins.,Terrace (Canada),BC,Canada,54.5181925,-128.603154,1,HBCCUFO CANADIAN REPORT:  Object/Light exploded/or flashed brightly.,1,Light,We express our gratitude to Brian Vike for the report.  We have amended the date shown above from July 12 to July 17.  PD,,
4/4/2022,01:13:00,30 mins,Cornwall,ON,Canada,45.0212762,-74.730345,1,"Inside the tree In my backyardThere was light and an creature with white eyes I have it on film,",1,Light,,,
8/15/2020,01:05:00,2 seconds,Pickering (Canada),ON,Canada,43.8384117,-79.0867579,1,ball of light suddenly appeared in the sky  and then the light suddenly fell straight down and then disappeared in the sky.,1,Light,,,
5/4/2007,01:05:00,10 Minutes,Beaver Dam/Oromocto (Canada),NB,Canada,45.8486646,-66.481286,1,Lights over Oromocto,1,Light,,,
7/14/2022,01:00:00,30 sexonds,Inverary,ON,Canada,44.388594,-76.473234,1,I was out taking photos of the Milky Way as I do on most clear nights when bright flashes appeared in the sky,1,Light,,Unexplained,Possible
10/7/2009,01:00:00,15 seconds,Barrhead (Canada),AB,Canada,54.1229824,-114.4017497,1,Slow green light over treeline,1,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
7/17/2007,01:00:00,10 seconds,Pleasant Bay (Canada),NS,Canada,46.823076,-60.799856,1,Bright light appears and then fades as it crosses the sky.  ((NUFORC Note:  Flare from Iridium satellite.  PD)),1,Light,Flare from Iridium satellite.  PD,,
2/1/2007,01:00:00,10 seconds,Lunenburg (Canada),NS,Canada,44.3769777,-64.3110901,1,"light in nova scotia, canada",1,Light,Witness elects to remain totally anonymous;  provides no contact information.  PD,,
8/9/2004,01:00:00,half a minuet,Corner Brook (Canada),NL,Canada,48.9523316,-57.9460401,1,"bright object traviling in the sky for half a min, it was flying over the city and heading for the mountains",1,Light,,,
6/4/2004,01:00:00,5 min.,Otterville (Canada),ON,Canada,42.9264829,-80.6033821,1,"I was driving home from work. I was 5 mins. from home and I happened to look up and there was a round bright light, it almost looked as",1,Light,,,
6/25/2003,01:00:00,20 seconds,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,I work nights and quite often see things in the sky but usually shrug them off as satellites or high flying planes.This morning at appr,1,Light,"Please see second similar report from same witness in Ottawa for July 04, 2003.  PD",,
1/15/2002,01:00:00,2 minutes,St. Albert (Canada),AB,Canada,53.6539037,-113.6292701,1,"Very cold, small bright (buglike) light, movement around streetlight.",1,Light,Witness indicates that the date of the event is approximate.  PD,,
12/29/2012,00:50:00,10 seconds,Spencerville (Canada),ON,Canada,44.843305,-75.546362,1,Light appeared into sky through the window as i was watching TV and it zipped down zig zagging into the forest. It looked like a star b,1,Light,,,
8/17/2015,00:45:00,5 minutes,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,1,White light seen moving across the night sky,1,Light,,,
8/22/2006,00:45:00,00:01,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,1,"Suburbs of Montreal, Quebec, Canada, bright light, shadow of possible large craft.",1,Light,,,
8/26/1997,00:40:00,20 min,Meadow Creek (Canada),BC,Canada,50.233333,-116.983333,1,"Light in western sky, 2times as bright as a satellite. Changed color as it moved around a very small area of the sky. Erratic movement ",1,Light,,,
8/12/2001,00:35:00,15-30 sec.,Halifax (Canada),NS,Canada,44.8857087,-63.1005273,1,"a fast, silent, bright flare-like light with constant velocity, trajectory and brightness",1,Light,,,
2/16/2022,00:32:00,60 seconds ?,Zealand (Canada),NB,Canada,46.053617,-66.935879,1,"Saw the object in the sky (light is what made it visible), but wasn’t moving at first looked like it was spinning then took off.",1,Light,,,
11/13/2020,00:30:00,Still there,Burlington (Canada),ON,Canada,43.3255196,-79.7990319,1,Unidentifiable light hoovering above Burlington ON,1,Light,,,
11/13/2020,00:30:00,Still there,Burlington,ON,Canada,43.3255196,-79.7990319,1,Unidentifiable light hoovering above Burlington ON,1,Light,,,
10/29/2005,00:30:00,3 seconds,Freelton (Canada),ON,Canada,43.3977962,-80.0364285,1,2 lights beneath Saturn move quickly and disappear,1,Light,,,
8/1/1994,00:30:00,20 seconds,Georgetown (Canada),ON,Canada,43.6502046,-79.9036236,1,high bright red light fast moving,1,Light,,,
3/13/2008,00:28:00,30 sec.,Armstrong (Canada),BC,Canada,50.4476983,-119.1969938,1,"It was a huge bright orange, yellow and white ovalish light that moved fast and slow at the same time.",1,Light,Witness elects to remain totally anonymous;  provides no contact information.  PD,,
1/3/2013,00:20:00,1 second,Langford (Canada),BC,Canada,48.4474626,-123.4956337,1,Bright light flew quickly overhead.,1,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
4/15/2023,00:18:00,10 seconds roughly,Greenwood,NS,Canada,44.9717246,-64.9341295,1,"A somewhat softly triangular shaped light, the color of an old streetlight (yellowish-orange)",1,Light,,Unexplained,Possible
7/21/2018,00:18:00,2 minutes,Lethbridge (Canada),AB,Canada,49.6956181,-112.8451067,1,A bright white light traveling slowly above my house no sound have pictures & video.  ((anonymous report)),1,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
3/22/2020,00:00:00,10 minutes,Kenora (Canada),MB,Canada,53.7608608,-98.8138763,1,I saw in my peripheral vision a massive white light bouncing around in the sky.  ((NUFORC Note:  Venus??  PD)),1,Light,,,
11/10/2014,00:00:00,5 seconds,Oshawa (Canada),ON,Canada,43.8970929,-78.8657912,1,Green light.,1,Light,,,
10/12/2010,00:00:00,10 -15 min,Port au Port West (Canada),NL,Canada,48.5552485,-58.7518431,1,moving  bright white light fades out / moves far away then returns shortly after,1,Light,,,
7/4/2009,00:00:00,12 seconds,West Hawk Lake (Canada),MB,Canada,49.764563,-95.1841172,1,Flashing light source speeding like a meteor suddenly moves back its path twice.,1,Light,,,
10/15/2003,00:00:00,4 seconds,Ft. McKay (Canada),AB,Canada,57.186758,-111.636785,1,Blue light in canada,1,Light,Witness indicates that the date is approximate.  PD,,
10/18/2001,00:00:00,2 min,Regina (Canada),SK,Canada,50.4452112,-104.6188944,1,"red and white strobing light moving oddly, not a jet, looked far off.",1,Light,"It is not clear to us whether the sighting occurred on the morning or 18OC01, or at midnight on the night of 18OC01.  We will attempt to confirm the date and time.  PD",,
7/26/2000,00:00:00,10 to 20 min.,Hinchinbrooke (Canada),QC,Canada,45.0420229,-74.1031422,1,Fast moving white light in the distance,1,Light,,,
3/9/2017,00:00:00,1 hour,Dartmouth (Canada),NS,Canada,44.6660885,-63.5675632,1,BRIGHT LIGHTS OVER DARTMOUTH NOVA SCOTIA.  ((anonymous report)),1,Light,Source of the report elects to remain totally anonymous; provides no contact information.  PD,,
7/30/2009,00:00:00,20 seconds,St  Leonard (Canada),NB,Canada,47.162759,-67.925605,1,small silent craft with 1 steady white light and a smaller flashing red light next to it hovers over industrial sawmill at night.,1,Light,,,
4/19/2004,03:30:00,approx 5 minutes,Richmond (Canada),BC,Canada,49.1665898,-123.133569,1,Formation of lights appeared to west of city in diamond formation.,1,Formation,,,
2/22/2004,21:30:00,30 minutes?,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,1,Orange Ball,1,Formation,,,
4/14/2002,20:59:00,10-30 seconds,Ville de La Baie (Canada),QC,Canada,48.338285,-70.8825219,1,Kite shaped ufo moving softly and without a noise in the night sky over Saguenay,1,Formation,,,
8/9/2001,02:00:00,1/2 hour,Bromont (Canada),QC,Canada,45.2852479,-72.6872419,1,"Large structure in sky,  Moving slowly, in complete silece.",1,Formation,,,
2/25/2002,19:50:00,45sec to 1min,Courtenay (Canada),BC,Canada,49.6841391,-124.9904493,1,Strange object with two bright white lights and no sound over Vancouver Island.,1,Formation,,,
3/9/2022,18:30:00,10 minutes,Calgary,AB,Canada,51.0447331,-114.0718831,1,There was a series of flashing lights on a triangular formation that hovered for about 10 minutes blinking it’s lights continuously,1,Formation,,,
2/9/2008,16:40:00,5 seconds,Westbank (Canada),BC,Canada,49.8313652,-119.6281931,1,"Saw a streaking object for only a few seconds, travelling too fast to be a bird or small engine plane.",1,Formation,,,
9/1/2006,13:00:00,,Comox (Canada),BC,Canada,49.6735133,-124.9282659,1,"This appears to be a strobing, triangular craft moving rapidly, twice at right-angles to its flight path.",1,Formation,Witness elects to remain totally anonymous;  provides no contact information.  PD,,
5/10/2004,00:30:00,5-10Sec,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,1,"3 or 4 orange round lights with tails in the front, 2 in middle, and 3 or 4 in the back.",1,Formation,,,
5/10/2004,00:30:00,5-10Sec,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,1,lights in the north,1,Formation,,,
11/6/2019,00:00:00,40 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,Shimmering unidentified object sighting,1,Formation,,,
9/17/2009,05:35:00,10-12 Seconds,Oshawa (Canada),ON,Canada,43.8970929,-78.8657912,1,"Rapid white flashes  witnessed,acknowledging in thought of a presence for a sign in the night sky *",1,Flash,,,
5/17/1994,05:30:00,1 second,Belmont (Canada),MB,Canada,49.409886,-99.456436,1,Sudden flash lights up evening sky above cornfields in rural Manitoba,1,Flash,,,
10/11/2009,04:45:00,>5 seconds,St. John's (Canada),NL,Canada,47.5556097,-52.7452511,1,Bending streak of white light over suburban area.,1,Flash,Witness indicates that date is approximate.  PD,,
2/27/2004,03:55:00,35 sec.,Huntsville (Canada),ON,Canada,45.3269323,-79.2167539,1,bright flash  followed by a halo around flash like smoke the a small bright object moving away from halo very fast,1,Flash,,,
3/19/2020,03:30:00,1-3 seconds,Markham (Canada),ON,Canada,43.8561002,-79.3370188,1,A bright flash lighting up a night sky for a second.,1,Flash,,,
9/11/2004,03:00:00,2 hours,London (Canada),ON,Canada,42.9849233,-81.2452768,1,"bright light hovering above trees, moving in short  jerky movements, with a strange high pitched sound.",1,Flash,,,
7/1/2011,23:45:00,1 sec,Niagara Falls (Canada),ON,Canada,43.0895577,-79.0849436,1,"((HOAX??))We both saw a round object, flying from south to north. ((NUFORC Note:  Date is flawed.  Possible hoax?  PD))",1,Flash,"Witness elects to remain totally anonymous; provides no contact information.  Date is flawed.  We have changed the date above to July 01st, which is Canada Day.  Possible hoax.  PD",,
5/1/2010,23:30:00,About 15 minutes each tim,Edson (Canada),AB,Canada,53.585422,-116.4337219,1,Multicolored UFO seen over Edson Alberta Twice,1,Flash,,,
7/31/2000,23:21:00,1 - 2 seconds,Kuroki (near Saskatoon) (Canada),SK,Canada,52.157902,-106.6701577,1,"After seeing an unusual flash in the night sky the previous evening, I was curious to see if the phenomenon would occur the following e",1,Flash,,,
8/22/2003,23:20:00,1 second,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,A bright moon shaped object with an emerald green tail moved across the horizen in a split second,1,Flash,,,
7/24/2013,23:00:00,2 minutes,Burnaby (Canada),BC,Canada,49.2488091,-122.9805104,1,A flash light across the sky every night at 11:00pm to 11:30pm.,1,Flash,,,
6/13/2012,23:00:00,01:30,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,1,"Motionless white pulstating flash in the sky. It occured each 42 second during 1:30.

It was left and little above to the constelatio",1,Flash,We will post the very nice illustration provided by the witness.  PD,,
5/14/2012,23:00:00,1-2 minutes,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,3 brilliant flashes seen over East Ottawa,1,Flash,,,
9/25/2009,23:00:00,3 seconds,London (Canada),ON,Canada,42.9849233,-81.2452768,1,straight bright blue/green light north to south,1,Flash,,,
8/16/2006,23:00:00,1 minute,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,1,Brilliant white light moving and splitting in 2 red trangles,1,Flash,,,
4/25/2005,22:15:00,3-4 mins,Whitecourt (Canada),AB,Canada,54.1425199,-115.6766396,1,I took a minute to watch the star's before heading in for the night. ((NUFORC Note:,1,Flash,Probably not the flare from an Iridium satellite.  The nearest was at 23:09 hrs. (local) on this date.  PD,,
7/30/2000,22:07:00,3-5 seconds,Humboldt (near Saskatoon) (Canada),SK,Canada,52.1966517,-106.6314717,1,"Bright flash directly overhead in night sky, lasting two or three seconds.",1,Flash,,,
11/11/2010,22:00:00,few seconds,Corner Brook (Canada),NL,Canada,48.9523316,-57.9460401,1,Fast flash of light,1,Flash,,,
9/18/2002,21:50:00,what?,Halifax (Canada),NS,Canada,44.8857087,-63.1005273,1,"Ok, I was in my room with my binoculars. I decided to take them out because it was a clear night. Then I saw a flying object which I th",1,Flash,Source is anonymous.  PD,,
1/20/2007,21:00:00,5 seconds,North Vancouver (Canada),BC,Canada,49.3199816,-123.0724139,1,Pin point of light in night sky comes at me or expands into larger ball of light  then retreats and disappears.,1,Flash,Witness indicates that the date of the incident is approximate.  PD,,
2/15/2015,02:30:00,~10 minutes,Ste-Brigitte de Laval (Canada),QC,Canada,47.002378,-71.1942119,1,"Three short entities surrounding my bed, possible abduction",1,Flash,,,
1/23/2001,19:30:00,55MINS,Kings County (Canada),NS,Canada,44.9289893,-64.574615,1,I SEEN A STRANGE LIGHT IN THE NIGHT SKY JAN23/01.  ONE TIME  LAST SUMMER I SEEN A STRANGE FALLING OBJECT IN THE DAYLIGHT SKY OVER BLACK,1,Flash,,,
8/21/2003,16:30:00,seconds,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,Object photographed with digital camera but not seen by the naked eye.,1,Flash,,,
4/19/2012,13:00:00,Captured in Photo,Prince George (Canada),BC,Canada,53.9170641,-122.7496693,1,Small refective object heading towards a sphere like object.,1,Flash,,,
5/31/2012,12:30:00,3 seconds,Calgary (Calgary),AB,Canada,51.0447331,-114.0718831,1,Flash of light seen in the south Calgary sky.,1,Flash,,,
5/4/2020,01:30:00,10 minutes,Châteauguay (Canada),QC,Canada,45.3601589,-73.7494033,1,Flashes of white light in the night sky,1,Flash,,,
7/5/2002,01:25:00,15 Seconds,Brampton (Canada),ON,Canada,43.7315479,-79.7624177,1,Two bright flashes in Eastern sky 15 seconds apart.,1,Flash,,,
10/6/2016,01:07:00,2-3 minutes,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,"Faint tiny red flashing star gets bigger, then moves from West to North, then flies directly over city of Ottawa, ON.",1,Flash,,,
6/30/2002,00:30:00,20 seconds,Huntsville (Canada),ON,Canada,45.3269323,-79.2167539,1,"Extremely fast, bright, low altitude object instantaneously changes directions at angles of less than 90 degrees.",1,Flash,,,
8/26/2005,00:01:00,10 seconds,Vaughan (Canada),ON,Canada,43.8563158,-79.5085383,1,fast flashing circle that moved side to side and then in a hopping motion dissapeard,1,Flash,,,
9/14/1999,06:30:00,10 minutes,Richmond (Canada),BC,Canada,49.1665898,-123.133569,1,I was driving home from the Vancouver Airport and something had obviously just cut a swath through a cloud at 30 degree angle to the ea,1,Fireball,,,
2/8/2017,06:00:00,5 minutes,Lloydminster (Canada),AB,Canada,53.2779625,-110.0061451,1,A ball of fire in the sky.,1,Fireball,,,
3/27/2014,06:00:00,5-10 minutes,Fort Erie (Canada),ON,Canada,42.9017764,-78.9721745,1,Bright green flashing sometimes steady light above treeline. almost twinkling in the sky. 20 mins before sunrise.,1,Fireball,,,
5/5/2008,05:03:00,2 mins,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,Fireball Over Ottawa!,1,Fireball,,,
12/1/2005,05:00:00,1.5 min,Thunder Bay (Canada),ON,Canada,48.3808951,-89.2476823,1,green energy ball that appeared close to lake superior in thunder bay canada,1,Fireball,,,
10/22/2011,03:30:00,5 sec,Manitoulin Island (Canada),ON,Canada,45.7026471,-82.0371761,1,"Green Flash of light shoot across the sky manitoulin island oct. 22, 2011 3:30 am",1,Fireball,,,
10/30/1998,03:30:00,< 2sec,Kelowna (Canada),BC,Canada,49.8863235,-119.4965917,1,"Bright white, spherical object.  Approx size = match head held at arm's length.  Direction of travel: an ARC, approx. NE to SW. No tail",1,Fireball,,,
4/29/2014,23:30:00,25 minutes,Waterdown (Canada),ON,Canada,43.3247102,-79.9030371,1,Bright light hovering in horizon in Waterdown Ontario.,1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
9/22/1998,23:30:00,3-4 sec,Courtenay (Canada),BC,Canada,49.6841391,-124.9904493,1,Viewed from beach facing East on Vancouver Island.  Saw what I assumed to be a meteor until listening to Art Bell on 09/23/98. The gree,1,Fireball,,,
7/24/2013,23:20:00,2 minutes,Welland (Canada),ON,Canada,42.9921579,-79.2482555,1,"Orange fireball with triangular frame flew directly overhead, then sped away at extreme speed",1,Fireball,,,
6/11/1995,23:20:00,correction 20secs,Guelph (approx 6 km west of) (Canada),ON,Canada,44.0206317,-80.7833721,1,"Have been told could be ball lightining, I checked definition definitely not.  It was a red ball type of  light,  aproximately 3 times ",1,Fireball,,,
3/4/2005,23:15:00,8 sec.,Scarborough (Canada),ON,Canada,43.7764258,-79.2317521,1,large trail above scarborough,1,Fireball,,,
12/25/2012,23:00:00,1 minute,Penetanguishene (Canada),ON,Canada,44.7687678,-79.933681,1,"Round glowing red/orange Fireball moving from east to west then changing to black over Penetanguishene, Ontario..",1,Fireball,,,
8/15/2009,23:00:00,2-3 min.,Guelph (Canada),ON,Canada,43.5448048,-80.2481666,1,"large ""fireball"" ; very low passes over many people on a hot evening in downtown guelph; too fast for baloon.",1,Fireball,,,
9/15/1999,23:00:00,a few seconds,Yellowknife (Canada),NT,Canada,62.4539717,-114.3717886,1,"Blueish Green Fireball Traveling South to North, prompting me to turn around and head back to civilization.",1,Fireball,Date is approximate.  PD,,
6/7/2010,22:45:00,3 or 4 seconds,Stratford (Canada),ON,Canada,43.3700007,-80.9822286,1,Red fireball that flew over the entire night sky- In a matter of 4 seconds.,1,Fireball,,,
8/6/2013,22:40:00,45 seconds,Sydenham (Canada),ON,Canada,44.407335,-76.6005629,1,"Bright, yellow-orange fireball",1,Fireball,,,
9/13/2013,22:36:00,3 minutes,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,"Silent, glowing orange ball in the sky flying above downtown Toronto",1,Fireball,,,
5/13/2009,22:30:00,8 sec,Ottawa (Canada),ON,Canada,45.4215296,-75.6971931,1,Star became a bright white light which began moving then disappeared.  ((NUFORC Note:  Possible Iridium satellite?  PD)),1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
3/5/2008,22:25:00,15-20 seconds,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,Fireball seen falling and exploding over the northern horizon in downtown Toronto,1,Fireball,,,
8/18/2014,22:15:00,3 seconds,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,Green Fireball - no sound.  ((NUFORC Note:  Possible meteor??  PD)),1,Fireball,Possible meteor??  PD,,
7/22/2011,22:15:00,4 seconds,Sarnia (Canada),ON,Canada,42.974536,-82.4065901,1,Space debris re-entry over Sarnia Ontario / Port Huron Michigan,1,Fireball,"Witness elects to remain totally anonymous; provides no contact information.  Space debris, which travels at approximately 5 (statute) miles per second, when it first enters the Earth's atmosphere, generally is visible for more than four seconds, although the duration depends on the size of the object, and on the type of material it is made of.  PD",,
8/12/2021,22:00:00,20,Calgary,AB,Canada,51.0447331,-114.0718831,1,"Fireball developing  west to east, orange.",1,Fireball,,,
2/23/2016,22:00:00,2 minutes,Dieppe (Canada),NB,Canada,46.0952765,-64.7486638,1,"Glowing orange star, or Mars look-alike, floating in sky.",1,Fireball,,,
7/10/2014,22:00:00,15-20 seconds,Moncton (Canada),NB,Canada,46.0878165,-64.7782313,1,Bright red light going slowly from west to east at 22:00.,1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
5/16/2014,22:00:00,1 minute,Port Hope (Canada),ON,Canada,43.9491764,-78.2934834,1,An orange orb that went silently across the sky.,1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
5/26/2012,22:00:00,30 seconds,Whitby (Canada),ON,Canada,43.8975446,-78.9429329,1,Orange ball of fire moving fast across a clear night sky...,1,Fireball,,,
3/7/2011,22:00:00,5seconds,Ballderson (Canada),ON,Canada,44.952169,-76.327659,1,Passed by a Fireball.,1,Fireball,Witness indicates that the date of the sighting is approximate.  PD,,
10/15/2010,22:00:00,about 2-3sec.,Carlisle (Canada),ON,Canada,43.3941952,-79.9804642,1,Green/yellow streak falling towards earth appeared to be a solid object and not fast enough to be a meteor.,1,Fireball,,,
8/9/2010,22:00:00,30-40 seconds,Regina (Canada),SK,Canada,50.4452112,-104.6188944,1,"Glowing orange object in sky, saw it from directly below, was rounded in shape",1,Fireball,,,
3/5/2014,21:55:00,3 seconds,Rothesay (Canada),NB,Canada,45.3888261,-65.9942973,1,((NUFORC Note:  No information provided by witness.  PD)),1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
2/11/2004,21:32:00,5 mins,Langley (Canada),BC,Canada,49.0730431,-122.5727084,1,"Direction change, colour change, blinking lights, NOT AN AEROPLANE!",1,Fireball,,,
9/25/1998,21:23:00,,Lindell Beach (Canada),BC,Canada,49.034456,-122.015837,1,My son saw a green fireball in the sky at 9:23 p.m. through the front room window.  It was about a quarter of the size of the moon.  Co,1,Fireball,,,
4/27/2013,21:20:00,1.5 minutes,Cobourg (Canada),ON,Canada,43.9593373,-78.1677363,1,Orange glow traveling silently at high speed in northwesterly direction.,1,Fireball,,,
10/17/2017,21:15:00,3 seconds,Hopewell Cape (Canada),NB,Canada,45.847732,-64.576435,1,Neon yellow fireball with neon yellow dripping off of it. Very unnatural color for a falling star or meteorite.,1,Fireball,,,
4/18/2015,21:05:00,5 seconds,Toronto (Canada),ON,Canada,43.653226,-79.3831843,1,"White streak in straight, horizional path.  Head turns yellowish then red then dissappeared/disintegrated.",1,Fireball,,,
1/20/2017,21:00:00,2 minutes,Dominion (Canada),NS,Canada,45.0778473,-63.5466822,1,"At 2100hrs on Jan 20/2017 noticed white light flashing in the sky, almost similar to airport lights when a plane is landing.. I do live",1,Fireball,,,
6/1/2014,21:00:00,10 seconds,Dunchurch (Canada),ON,Canada,45.6500985,-79.8506936,1,Looking out my window I saw like a fire ball hurtling towards The ground. I thought to my self it was a meteorite and it will burn Up s,1,Fireball,Date is flawed.  We have assigned a date and time.,,
11/12/2012,21:00:00,1 second,Canmore (Canada),AB,Canada,51.0883666,-115.3479101,1,Huge Green Fireball Dropping from sky by Lac Des Arcs - Canmore Canada,1,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
11/9/2012,21:00:00,1 minute,Burlington (Canada),ON,Canada,43.3255196,-79.7990319,1,Fireball in sky.,1,Fireball,,,
5/24/2010,21:00:00,5 minutes,St. Catharines (Canada),ON,Canada,43.1593745,-79.2468626,1,Dazzling fireball drifts over St. Catharines,1,Fireball,,,
2/13/2002,21:00:00,20 seconds,Burlington (Canada),ON,Canada,43.3255196,-79.7990319,1,X shape on fire,1,Fireball,Witness elects to remain anonymous.  PD,,
3/10/2001,21:00:00,a few seconds,Dollard des Ormeaux (Canada),QC,Canada,45.4895636,-73.8205567,1,Large blue fireball streaking through the sky,1,Fireball,Date is approximate.  PD,,
10/22/2003,20:54:00,3 to 4 seconds,Houston (Canada),BC,Canada,54.3979972,-126.6482087,1,HBCCUFO CANADIAN REPORT:  Large blue fireball steaks across the sky.,1,Fireball,,,
3/21/2004,20:34:00,,Saskatoon (Canada),SK,Canada,52.157902,-106.6701577,1,HBCCUFO CANADIAN REPORT:  Possible Fireball.,1,Fireball,"Possible sighting of the fireball seen over Canada.  Please see the following URL: 

http://www.canada.com/calgary/calgaryherald/news/story.html?id=229bcf98-ae28-497c-a1c1-0d838c277148

We express our gratitude to Brian Vike for sharing this report.  PD))",,
8/27/2014,20:12:00,1 minute,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,1,A changing shape light has been seen in a night sky for a minute.,1,Fireball,,,
1/8/2013,20:00:00,3 seconds,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,1,Green Fireball sighting at the edge of Stanley Park in Vancouver BC Canada,1,Fireball,,,
3/8/2012,20:00:00,15 seconds,Squamish (Canada),BC,Canada,49.7016339,-123.1558121,1,"Amber Fireball in night sky.  Motionless, 1/3 size of avg moon.  Faded away and disapeared within 3 second period.",1,Fireball,,,
3/21/2004,20:00:00,seconds,Onion Lake (Canada),SK,Canada,53.717104,-109.997634,1,HBCCUFO CANADIAN REPORT:  Blue turned yellow orangey colored Fireball.,1,Fireball,"Possible sighting of the fireball seen over Canada.  Please see the following URL: 

http://www.canada.com/calgary/calgaryherald/news/story.html?id=229bcf98-ae28-497c-a1c1-0d838c277148

We express our gratitude to Brian Vike for sharing this report.  PD))",,
9/1/2016,02:30:00,1 minute,Innisfree (Canada),AB,Canada,53.3815244,-111.5297,1,Single orange fireball travelling across sky.,1,Fireball,,,
3/27/2001,02:20:00,1 second,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,1,"UFO followed by intense green flame sighted flying over residential area of Montreal, Quebec.",1,Fireball,,,
2/19/2008,02:15:00,15 seconds,Sydney (Canada),NS,Canada,46.1367899,-60.194224,1,very high green fireball very high velocity,1,Fireball,,,
5/9/2010,02:10:00,8 secs,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,1,"Fireball streaks across night sky, makes right angle turn and disappears.",1,Fireball,,,
11/28/2013,19:50:00,10-15 seconds,Moncton (Canada),NB,Canada,46.0878165,-64.7782313,1,Blue fireball travels across the horizon.,1,Fireball,,,
3/12/2005,19:45:00,split second,Campbell River (Canada),BC,Canada,50.0331226,-125.2733354,1,green fireball headed west rapidly towards the ocean  ((NUFORC Note:  Probable dramatic meteor at 19:45 hrs. on this date.  PD)),1,Fireball,Probable dramatic meteor at 19:45 hrs. on this date.  We have amended the time above to the correct time of the incident.  Please see other reports.  PD,,
2/24/2004,19:44:00,2-3 minutes,North Bay (Canada),ON,Canada,46.3091152,-79.4608204,1,A very bright star light kind of thing bombing down than dissapearing.,1,Fireball,Date of incident is approximate.  PD,,
2/2/2004,19:30:00,seconds,Charlottetown (Canada),PE,Canada,46.23824,-63.1310704,1,fireball over charlottetown,1,Fireball,,,
